,title,company,description,location,posted_date
67, Data Scientist , Apex Systems ,"Job#: 1341280 Job Description: Please send all resumes to Lorenzo at Data Scientist - Remote  Job Description  Extensive experience in research and evaluation analyses, techniques and methodologies. Experience with working with data from large data sets and developing repeatable, automated reports using querying and visualization tools. Demonstrated skills and abilities in work measurement, economic analyses, project management statistics and use of statistical data. Ability to identify source d"," Richmond, VA, USA ", Posted 7 days ago
68, Data Scientist - NLP , ADDSOURCE ,"Responsibility:  Model Design, develop, deploy and improve production-grade near realtime scalable machine learning and statistical predictive models and NLP from near realtime call transcripts and utterances Develop novel algorithms and models using state-of-the-art techniques like deep learning neural networks (auto-encoders, feedforward networks, RNNs/CNNs, etc.) and NLP model architectures and algorithms such as BERT (and derivatives like BioBERT, RoBERTa, ALBERT etc.), BiLSTM, XLNet, T5, EL"," Remote or Jersey City, NJ, USA ", Posted 2 days ago
69, Data Scientist , Motion Recruitment ,"Job Description We're looking for an opportunistic Data Scientist that would like to work a long-term contract for our Fortune 500 client, who are a preeminent global leader in Chemical Engineering. The role is open to fully remote, but they would love to talk to candidates local to Houston, TX. Ideally you have a background in chemical engineering or manufacturing, and have developed expertise in Data Modeling, Coding, Machine Learning, and AI skills. To give some more background about our clie"," Los Angeles, CA, USA ", Posted 6 days ago
70, Contract Data Scientist , ALTA IT Services ,"Title: Data Scientist Location: ALTA is supporting a contract opportunity for a client working hybrid onsite/remote in the Cincinnati, OH area   Responsibilities: Data Scientist responsible for building advanced analytic (ML/AI/Optimization) algorithms within a Data Science program and working with Business Partners and Friends of Data Science to insert algorithms into business processes and activate them directly with the business.     Required Qualifications: Data engineering, data modeling, s"," Cincinnati, OH, USA ", Posted 7 days ago
71, Data Scientist , Xcelo Group Inc ,"Job Title: Data Scientist  Location: Dallas, Texas ( Initially Remote)  Duration: Long-Term  Job Description: BA/BS in Computer Science, Statistics, Physics, Applied Math, Agronomy, Engineering or a related quantitative discipline with at least 8- 9+years of data analytics or data science experience. Machine Learning  AWS Data Preparation  Python MLflow CI/CD - Added Advantage  Work on graph Database like Neo 4j and Tiger. Knowledge and hands-on experience with machine learning techniques and st"," Remote or Dallas, TX, USA ", Posted 9 days ago
72, Data Scientist , Leidos ,"Description We are looking for a Data Scientist with an entrepreneur's mindset to support a fast-paced and growing data science team working on projects critical to National Security.  The position is located within a classified space in the Northern Virginia area, and requires an active TS/SCI with Polygraph security clearance. Position is funded and an immediate fill opportunity  The Data Scientist will be expected to build statistical models, test hypotheses, interpret, summarize, visualize, "," McLean, VA, USA ", Posted 10 hours ago
73, Senior Data Scientist - Remote , FlairTech Solutions ,Role: Data Scientist  Location: Remote  Duration: Long Term  Min Exp: 9+ Years Required.  Responsibilities:  • Design and develop big data pipelines to manage imagery and label datasets for computer vision AI/ML model development and their associated outputs • Support data quality and cleansing efforts as part of executing data pipeline construction work • Managing labelling and annotations implementations for image processing • Create data pipelines for consumption by image operations/curation , Remote , Posted 3 hours ago
74, Data Scientist , Leidos ,"Description Job Description: We are looking for a Data Scientist with an entrepreneur's mindset to support a fast-paced and growing data science team working on projects critical to National Security.  The position is located within a classified space in the Northern Virginia area, and requires an active TS/SCI with Polygraph security clearance. Position is funded and an immediate fill opportunity  The Data Scientist will be expected to build statistical models, test hypotheses, interpret, summa"," McLean, VA, USA ", Posted 1 day ago
75, Data Scientist , Leidos ,"Description Job Description: We are looking for a Data Scientist with an entrepreneur's mindset to support a fast-paced and growing data science team working on projects critical to National Security.  The position is located within a classified space in the Northern Virginia area, and requires an active TS/SCI with Polygraph security clearance. Position is funded and an immediate fill opportunity  The Data Scientist will be expected to build statistical models, test hypotheses, interpret, summa"," McLean, VA, USA ", Posted 1 day ago
76, Data Scientist , Dew Software ,"If interested, submit your updated resume in WORD(.doc) format with following details: Full Name: Current Location: Expected Hourly rate/Salary: Work Authorization: Roles and Responsibilities:    Bachelor's Degree in a technical or analytical field of study7+ years of relevant technical experience in data science, data engineering or software engineering with a data focusExperience with Big Data and Stream Processing systemExperience with Enterprise Data Warehousing systems including SnowflakeEx", Remote , Posted 58 days ago
