,title,company,description,location,posted_date
66, Data Analyst , Dechen Consulting Group ,"Only W2 NO C2C Client Title:  Senior Data Analyst, GSM Data & Systems  *Two positions *Level:  Intermediate/Advanced  •Location:   Auburn Hills/Detroit office 2-3 times per week. •5% travel Job Title:  Senior Data Analyst   Role Responsibilities: Pair with system SMEs to gain input/knowledge on key systems dataDevelop functional requirements for system spiltUnderstand and evaluate IT proposals to perform functional/logical or physical splitProvide functional support to internal IT (for homegrown"," Auburn Hills, MI, USA ", Posted 30 days ago
67," Data Analyst with Power BI, Excel ", Everest Technologies ,"NOTE: Candidates with HEALTHCARE Domain experience are Preferred,   1)  BI background 2)  Power BI 3)  Excel 4)  Strong Database and SQL 5)  designing/Modeling Data layer for Business Intelligence 6)  Some Azure cloud experience ( Azure DataBricks, Azure Synapse, Azure Data Factory)", Remote , Posted 3 days ago
68, Sr Data Analyst - Hybrid Remote ," Activesoft, Inc. ","Skills; Minimum of 10 years of IT8 years in data analysis4+ years of experience in Data Management2 years’ experience in building Tableau dashboard and reporting.Ability to write complex SQL queries for analysis and data mapping.Experience in data quality and metadata management tools like Informatica, Collibra etc.Experience in writing Requirement as Stories, EPIC and maintaining requirement backlogsMinimum of 2 years’ experience in Python Libraries, regression models, clustering"," San Leandro, CA, USA ", Posted 1 day ago
69, Data analyst , PinnacleTek ,"Requirements: Bachelor’s degree in IT or related field required.  Master’s degree in biostatistics, epidemiology, health services research, economics, and quantitative science preferred.  Three (3) years of experience in analytics / business intelligence required.  Experience in at least one computer programming language or analytical programming language (R, Python, SAS, etc.).  Experience with data visualization tools preferred (Tableau, Qlik, etc.).  Experience with SQL.  Knowledge of relatio"," Cedar Rapids, IA, USA ", Posted 16 days ago
70, Remote Data Analyst , Pivotal Solutions Inc ,"Data Analyst   Job Description The Data Analyst will turn data into information, information into insight, and insight into business decisions.  The Data Analyst will conduct full lifecycle activities to include requirements analysis and design, develop analysis and reporting capabilities, and continuously monitor performance and quality control plans to identify improvements.  This position will provide analysis through using Microsoft Power BI, IBM Query400 & SEQUEL Help Systems software, repo"," Dubuque, IA, USA ", Posted 16 days ago
71, Data Analyst (Contract-Hire) , OpTech ,"""Candidate must a W2 employee not requiring current or future sponsorship. Job Responsibilities: Synthesize data from our analytics tools into actionable insights about customer and prospect behavior, digital sales and servicing performance, and customer value delivery. Clearly communicate these recommendations to internal stakeholders and senior leadershipActively participate in cross-functional initiatives, collaborating with team members to achieve and measure project success. Provide opportu"," Columbus, OH, USA ", Posted 31 days ago
72, Business Analyst/Data Analyst in Irving Tx , BCforward ,"BCforward is currently seeking highly motivated (Business Analyst/Data Analyst) Info Security Analyst-Senior||Irving, TX Description: Job Title: (Business Analyst/Data Analyst) Info Security Analyst-Senior location Irving Tx Hybrid (hybrid 3 days onsite) Duration 12 months Job Id: NEMSJP00168746 Description: Please see job description below. Client stated that she is primarily looking for a BA/DA with 3-5 years of strong Excel analysis and data skills. SQL is a huge advantage. * Information Secu"," Irving, TX, USA ", Posted 11 days ago
73, Data Analyst , Advanced Software Talent ,"Direct W2 employees only! No 3d party agencies! Local San Francisco Bay Area candidates only! Hybrid contract - 2 to 3 days onsite and the rest offsite DescriptionIMPORTANT REMINDER: ALL Genentech external partners regardless of work location must be vaccinated and boosted, except those who qualify for a medical or religious accommodation. This role is responsible for supporting client Research & Early Development’s (gRED) Early Clinical Development (ECD) Quality, Compliance and Clinical Capabil"," South San Francisco, CA, USA ", Posted 54 days ago
74, Data Analyst / Business Analyst , SGS Consulting ,"Main Duties and Responsibilities:• Conduct data reviews, data analysis and evaluation of data/systems• Use data to help solve business problems, find trends & anomalies within the data and find business opportunities • Use graphs, infographics and other methods to visualize and present data findings• Create presentations and reports based on recommendations and findings• Work with business leaders to identify opportunities for improvementAdditional Essential Functions:• Ability to analyze inform", Remote , Posted 8 days ago
75," Data Analyst -Charlotte, NC / Detroit, MI ", Digital Technology Solutions ,"DTS is looking for Data Analyst for a long term contract with our direct client Position in Charlotte, NC or Detroit, MI   Position Description Job Description:  Responsible to play as Data Product Owner role to help build a centralized data warehouse using Enterprise Data & Analytics standards.Responsible to come up with Curated data layers that each line of business will be utilizing for analytics and for Business Intelligence purpose.Develop and maintain data pipelines and work closely with d"," Charlotte, NC, USA ", Posted moments ago
76, Business Data Analyst(Hybrid Model) , Logisoft Technologies Inc ,"Job Title: Business Data Analyst Location: Miami, FL (Hybrid Model) Duration: Long-term Contract  Experience: 8+ years Required Skills: Data analyst, Business Intelligence, data warehouse, SQL, data modeling, Power Bi, PowerApps, Power Automate,  data management Responsibilities: Responsible for eliciting, understanding, interpreting and representing business requirements and act as the conduit between the customer and technical teams to ensure requirements are understood.Provide subject matter "," Remote or Miami, FL, USA ", Posted 14 days ago
77, Senior Data Analyst / Engineer - Remote ," V-Soft Consulting Group, Inc ","Senior Data Analyst / Engineer - Remote Primary Location: Fort Myers, Florida     Must Have:  SAS, Google Cloud Platform, GA, BigQuery, and SQL. Retail experience important     V-Soft Consulting is currently hiring for a Senior Data Analyst / Engineer - Remote for our premier client in Fort Myers, Florida.   Education and Experience » Retail experience important.  Knowledge, Skills and Abilities » Must Have: SAS, Google Cloud Platform, GA, BigQuery and SQL.Great communication skills.  WHAT YOU’L", Remote , Posted 3 days ago
