,title,company,description,location,posted_date
66, Data Architect / Solution Architect , AIMIC Inc. ,"Qualifications:            Experience with SAFe architecture and proven work experience with Agile/Scrum teams. Proven experience in developing enterprise and solution level architectural designs. Proven experience in overseeing the linking of cross-functional applications between disparate business units and systems. Experience with business and technical requirements analysis, business process modeling/mapping, methodology development, and data mapping. Knowledge of relational database design "," Richmond, VA, USA ", Posted 1 day ago
67, Data Architect/Modeler , PRESAT ,"This position is with the Enterprise System Management (ESM) department. The position is with a team responsible for a set of systems used to manage Morgan Stanley’s IT inventory and assets data, together with their configuration and operational state.  This position is for a data architect/modeler. The main project will be to create, document and maintain enterprise-wide data models to represent IT infrastructure and its relationship with business applications. The organization is looking to ad"," Alpharetta, GA, USA ", Posted 3 days ago
68, Data Architect , ITBMS Inc. ,"Title: Data Architect Location: Remote Duration: Long Term Description: Candidate with 10+ Yrs. of experience in IT industryShould have in-depth knowledge of IBM Info sphere data replication [IBM CDC Administration and Configuration & MongoDB]Complete knowledge in Data Migration, Kafka Streaming and NoSQL databases.", Remote , Posted 50 days ago
69, Cloud/Data Architect , Innosoul inc ,"Job ID: VA-708667 Remote/Local Cloud/Data Architect with Azure/AWS /GIS architecture, SaaS, Agile/Scrum teams, and Dimensional Modeling Experiences Location: Richmond, VA (VDOT) Duration: 6+ months Skills: Experience in enterprise-level application design and integration Required 5 Years Experience in cloud application (Azure/AWS) /GIS architecture Required 5 Years Experience in SaaS (Software as a Service) architecture Required 5 Years Experience with integration architecture and proven work ex", Remote , Posted 1 day ago
70, Data Architect Hybrid , MSYS Inc. ,"Title: Data Architect – Hybrid Location: Baltimore, MD, United States Length: Long term Restriction: W2 or C2C Description:  Very long term project initial PO for 1 year with multiyear extensions Hybrid need 3 verifiable references.  Duties / Responsibilities: Architect systems, applications, databases, and data models to build enterprise system data architectures.Design complex database architecture, including data modeling, database schema design, and database security.Architect, design, devel"," Baltimore, MD, USA ", Posted 2 days ago
71, Data Architect , Combined Computer Resources ,"Looking for a hands-on Data Architect to design, establish and review architectures and data models with new and existing data sources for ingestion as well as design internal/external consumption via self-serve analytics, develop APIs, and consumption layers and monitoring egress.  Engineer enterprise-class, large scale deployments, and deliver Cloud-based data solutions to customers.  Work closely with engineering, ML OPS, data science, technical and business stakeholders, Cloud Engineers, Dat", Remote , Posted 16 days ago
72, Data Architect , Info Way Solutions ,"Job Description: Job Role: Data Architect Client: CalOptima Location: Orange, CA (ONSITE) Experience & Education: Bachelor's degree in Information Systems, Computer Science or related technical discipline required. 6 years of progressive, applicable, technical experience in information technology required, including cloud architecture. 5 years of wide-ranging data experience working with and influencing multiple teams required. 4 years of experience building and/or architecting enterprise data s"," Tustin, CA, USA ", Posted 6 days ago
73, Senior Data Architect , Synergis ,"Data Architect  Perm Position  Atlanta , GA or Naperville, IL (onsite 3 days per week)   This position will support the new Enterprise Decision Support and Data Governance (EDGE) organization.  This organization is a compilation of months of work to define how the Technology Organization (TO) and business will work, what roles each team will play and how to engage both organizations in support of the Chief Data Officer (CDO) positioned in the business. This position will help advance the TO Data"," Atlanta, GA, USA ", Posted 22 days ago
74, Data Architect Enterprise with Oil and Gas Experience - Remote , Kovan Technology Solutions ,"Role: Data Architect with Oil and Gas experience. Location: Remote (Houston, TX) Duration: Long term Job Discription: Design and implement data architectures that support scalable real-time production, field operations, emission, and alarm management in the Oil & Gas. Work with IT and business teams to identify, evaluate, recommend, design, and develop integrated solutions that meet those needs. Review and evaluate the exiting real-time systems landscape and identify architecture remediation opp", Remote , Posted 7 days ago
75, Azure Data Architect- ," CC Pace Systems, Inc. ","Azure Data Architect – NoSQL (Cosmos DB): Responsibilities: Provide technical architecture guidance and expertise in developing, architecting, and maintaining end to end solution in Cosmos DB, Azure Databricks, and monitoring of high-volume of complex hyper scalable operational and analytical processes. • Experience in designing and architecting end to end solution in Cosmos DB. • Experience in architecting workload management solutions in Cosmos DB and deeper understanding of key architecture f"," Remote or Vienna, VA, USA ", Posted 8 days ago
76, Google Cloud Platform Data Architect , Central Business Solutions ,Job Responsibilities. Overall experience in Data – 10+ YearsProvide technical and thought leadership to the Teams and drive the implementation.5 to 6 years Hands on experience in implementing Google Cloud Platform services in enterprise setup2-3 years of python development experienceLead complex's big data and data warehousing projectsExpert in airflow and Apache beam3-4 years experience in implementing IAC and CICD pipelines., Remote , Posted 1 day ago
77, Data Architect @ Las Vegas NV (Day1 Onsite) , SelSoft Inc. ,"Hi There,   Greetings to you    Role :Data Architect Location : Las Vegas NV (Day1 Onsite)   Client  - Photon Infotech End Client : Credit One  Job Description :    Leverage modern data management toolsets and coding methods to design, build, implement, and optimize data solutions of all types – including support for OLTP and API/Microservices, data warehouses, data lakes, ODS, streaming data, analytic and BI/visualizations, etc.Transform legacy data structures and processes to modern, capable, "," Las Vegas, NV, USA ", Posted 24 days ago
