title,company,skills,city,state,type,salary,salary_type,salary_min,salary_max,salary_median,posted_date,origin
Data Engineer,Catalyte,"['SQL', 'Python', 'Spark', 'NoSQL', 'Cloud', 'AWS', 'Tableau']",,,Remote,"$150,000 - $170,000",yearly,"150,000.00","170,000.00","160,000.00",,Indeed.com
Data Engineer,Zoox,"['integrity', 'Python', 'Scala', 'SQL', 'Airflow', 'Kafka', 'Spark', 'Hadoop']",Foster City,CA,,"$143,000 - $300,000",yearly,"143,000.00","300,000.00","221,500.00",,Indeed.com
Data Engineer,Synchrony,"['Hadoop', 'NoSQL', 'Kafka', 'Spark', 'Engineering', 'SQL', 'Hive', 'Scala', 'Java', 'Python', 'Cloud', 'AWS', 'GCP', 'Azure', 'ETL']",Chicago,IL,,"$60,000 - $112,000",yearly,"60,000.00","112,000.00","86,000.00",,Indeed.com
Data Engineer,Chartboost,"['Python', 'Java', 'Scala', 'Spark', 'Kafka', 'Airflow', 'Kubernetes', 'GCP', 'AWS', 'SQL']",Boise,ID,Remote,"$50,000 - $166,500",yearly,"50,000.00","166,500.00","108,250.00",,Indeed.com
Data Engineer,Ideal Business Advisors,"['Hadoop', 'Hive', 'Spark', 'NoSQL', 'Azure', 'SQL', 'GCP', 'Kubernetes', 'Kafka', 'Snowflake', 'Python']",McKinney,TX,,"$130,000 - $180,000",yearly,"130,000.00","180,000.00","155,000.00",,Indeed.com
Data Engineer,TikTok,"['Security', 'Engineering', 'Regression', 'ETL', 'SQL', 'Python', 'Hadoop', 'Hive', 'Spark', 'Kafka']",Mountain View,CA,,"$123,911 - $269,689",yearly,"123,911.00","269,689.00","196,800.00",,Indeed.com
Data Engineer,Info Origin Inc.,['SQL'],,,Remote,$40 - $60,hourly,40,60,50,,Indeed.com
Data Engineer,Maddisoft,"['Tableau', 'Oracle', 'AWS', 'Engineering', 'SQL', 'IT']",Houston,TX,Hybrid,"$90,000 - $105,000",yearly,"90,000.00","105,000.00","97,500.00",,Indeed.com
Data Engineer,Devcare Solutions,"['Azure', 'SQL', 'Spark', 'Oracle', 'ETL', 'Scrum', 'Cloud', 'Microsoft', 'Informatica']",Durham,NC,,$75 - $85,hourly,75,85,80,,Indeed.com
Data Engineer,Teletrac Navman,"['SQL', 'AWS', 'Hadoop', 'Spark', 'Kafka', 'NoSQL', 'Airflow', 'Glue', 'Java', 'Python', 'Scala', 'Access']",,United States,,"$125,000 - $145,000",yearly,"125,000.00","145,000.00","135,000.00",,Indeed.com
Data Engineer,Movable Ink,"['AI', 'NoSQL', 'AWS', 'GCP', 'problem-solving']",New York,NY,Remote,"$220,000 - $270,000",yearly,"220,000.00","270,000.00","245,000.00",,Indeed.com
Data Engineer,Salesforce,"['Engineering', 'ETL', 'Airflow', 'Spark', 'Kafka', 'Hadoop', 'AWS', 'Docker', 'Kubernetes', 'CI/CD', 'Python']",Colorado,,Remote,"$156,800 - $215,600",yearly,"156,800.00","215,600.00","186,200.00",,Indeed.com
Data Engineer,"Lakeshore Learning Materials, LLC","['SQL', 'AWS', 'SSIS', 'Tableau', 'ETL', 'statistics', 'Pandas']",Long Beach,CA,Remote,$27 - $31,hourly,27,31,29,,Indeed.com
Data Engineer,Small Batch Standard,"['SQL', 'Airflow', 'Excel', 'researching', 'Python']",,,Remote,"$58,000 - $70,000",yearly,"58,000.00","70,000.00","64,000.00",,Indeed.com
Data Engineer,"FFF Enterprises, Inc.","['ETL', 'SAP', 'Informatica', 'SQL', 'Cloud', 'problem-solving', 'Microsoft']",,,Remote,"$130,000 - $165,000",yearly,"130,000.00","165,000.00","147,500.00",,Indeed.com
Data Engineer,Quant Solutions,"['Informatica', 'SQL', 'Python']",Atlanta,GA,,"$120,000 - $150,000",yearly,"120,000.00","150,000.00","135,000.00",,Indeed.com
Data Engineer,Queryon,"['Azure', 'Microsoft', 'IT', 'SQL', 'CI/CD', 'Cloud', 'Python', 'troubleshooting', 'ETL']",,,Remote,"$100,000 - $120,000",yearly,"100,000.00","120,000.00","110,000.00",,Indeed.com
Data Engineer,Wingsoft Consulting LLC,"['Kubernetes', 'Engineering', 'IT', 'Python', 'SQL', 'Spark', 'Hadoop']",,,Remote,"$115,875 - $207,192",yearly,"115,875.00","207,192.00","161,533.50",,Indeed.com
Data Engineer,Leading Edge Administrators LLC,"['ETL', 'SQL', 'Azure', 'Excel']",,United States,,"$93,000 - $139,000",yearly,"93,000.00","139,000.00","116,000.00",,Indeed.com
Data Engineer,Dataspace,"['SQL', 'Python', 'ETL', 'Airflow', 'CI/CD', 'Spark', 'Athena']",,MA,Remote,"Up to $120,000",yearly,,"120,000.00",,,Indeed.com
Data Engineer,Montecito Bank & Trust,"['ETL', 'Excel', 'SQL', 'problem-solving']",Goleta,CA,,"$93,047 - $139,570",yearly,"93,047.00","139,570.00","116,308.50",,Indeed.com
Data Engineer,NCSOFT,"['ETL', 'troubleshooting', 'Python', 'Scala', 'Spark', 'Airflow', 'Snowflake', 'Kafka', 'problem-solving']",Bellevue,WA,Remote,"$112,000 - $165,000",yearly,"112,000.00","165,000.00","138,500.00",,Indeed.com
Data Engineer,Current Job Openings at Revionics,"['AI', 'Engineering', 'MongoDB', 'SQL', 'Airflow', 'Spark']",Atlanta,GA,Remote,"$75,000 - $95,000",yearly,"75,000.00","95,000.00","85,000.00",,Indeed.com
Data Engineer,Amex,"['integrity', 'Engineering', 'Java', 'Python', 'AWS', 'GCP', 'Kubernetes']",New York,NY,,"$85,000 - $150,000",yearly,"85,000.00","150,000.00","117,500.00",,Indeed.com
Data Engineer,Charles Schwab,"['Python', 'Java', 'Hadoop', 'Teradata', 'SQL', 'Informatica', 'SSIS', 'MDM', 'Cloud']",Westlake,TX,,"$99,000 - $220,000",yearly,"99,000.00","220,000.00","159,500.00",,Indeed.com
Data Engineer,Global Atlantic Financial Group,"['Tableau', 'CI/CD', 'ETL', 'Microsoft', 'SQL', 'Python', 'Java', 'AWS', 'troubleshooting', 'Hadoop', 'Spark', 'Cloud', 'Research']",Boston,MA,,"$87,980 - $167,580",yearly,"87,980.00","167,580.00","127,780.00",,Indeed.com
Data Engineer,Luxury Presence,"['Python', 'Java', 'SQL', 'CI/CD', 'AWS', 'Scrum', 'Spark', 'Hive', 'Airflow']",,United States,Remote,"$165,000 - $185,000",yearly,"165,000.00","185,000.00","175,000.00",,Indeed.com
Data Engineer,Cloudflare,"['Cloud', 'integrity', 'CI/CD', 'Spark', 'Airflow', 'Scala', 'Python', 'Kubernetes', 'Docker', 'Engineering']",Austin,TX,Remote,"$118,000 - $144,000",yearly,"118,000.00","144,000.00","131,000.00",,Indeed.com
Data Engineer,princeton it services,"['Snowflake', 'Java', 'Scala']",Boston,MA,,From $65,hourly,65,,,,Indeed.com
Data Engineer,Simatree,"['Microsoft', 'Python', 'ETL', 'SQL', 'Tableau', 'statistics']",Washington,DC,Remote,"$80,000 - $90,000",yearly,"80,000.00","90,000.00","85,000.00",,Indeed.com
Data Engineer,Zelis,"['problem-solving', 'integrity', 'MDM', 'SQL', 'ETL', 'Analysis', 'KPI', 'Cloud', 'Snowflake', 'Informatica', 'Python', 'Jira']",,,Remote,"$90,693 - $136,606",yearly,"90,693.00","136,606.00","113,649.50",,Indeed.com
Data Engineer,Amwell,"['Engineering', 'MDM', 'IT', 'AWS', 'GCP', 'Spark', 'Kafka', 'Snowflake', 'Athena', 'Glue', 'Oracle', 'Cloud', 'Informatica', 'Tableau', 'problem-solving']",Boston,MA,Remote,"$171,900 - $210,100",yearly,"171,900.00","210,100.00","191,000.00",,Indeed.com
Data Engineer,Central California Alliance for Health,"['Microsoft', 'SQL', 'Oracle', 'Azure', 'ETL', 'SSIS']",Scotts Valley,CA,Remote,"$91,694 - $146,723",yearly,"91,694.00","146,723.00","119,208.50",,Indeed.com
Data Engineer,Grammarly,"['Spark', 'Python', 'Scala', 'SQL', 'AWS', 'GCP', 'Azure']",San Francisco,CA,Hybrid,"$134,000 - $162,000",yearly,"134,000.00","162,000.00","148,000.00",,Indeed.com
Data Engineer,"Rocket Travel, Inc.","['SQL', 'Sagemaker', 'researching', 'ML', 'Python', 'Airflow', 'AWS', 'Hadoop', 'Spark']",Chicago,IL,Remote,"$125,000 - $170,000",yearly,"125,000.00","170,000.00","147,500.00",,Indeed.com
Data Engineer,DONIA LLC,"['ETL', 'SQL', 'Informatica', 'SSIS', 'Microsoft', 'Azure', 'Snowflake', 'Python', 'Java', 'Perl', 'Oracle']",,,Remote,$50 - $68,hourly,50,68,59,,Indeed.com
Data Engineer,Booz Allen Hamilton,"['ML', 'AI', 'Python', 'SQL', 'AWS', 'Microsoft', 'Azure', 'Cloud', 'NoSQL', 'Docker', 'Kubernetes', 'Spark', 'Hadoop', 'Hive', 'Kafka', 'Snowflake']",Washington,DC,Hybrid,"$58,400 - $133,000",yearly,"58,400.00","133,000.00","95,700.00",,Indeed.com
Data Engineer,Bright Horizons Family Solutions,"['ETL', 'integrity', 'Microsoft', 'Azure', 'SSIS', 'problem-solving', 'SQL', 'Informatica', 'Queries', 'Cloud', 'researching', 'Engineering', 'Snowflake']",Newton,MA,,"$125,000 ",yearly,"125,000.00",,,,Indeed.com
Data Engineer,Aimpoint Digital,"['SQL', 'Snowflake', 'Python', 'Spark', 'CI/CD', 'Engineering', 'AWS', 'Microsoft']",Atlanta,GA,,"$140,000 - $200,000",yearly,"140,000.00","200,000.00","170,000.00",,Indeed.com
Data Engineer,Plaxonic,"['SQL', 'AWS', 'ETL', 'integrity', 'IT', 'problem-solving', 'Oracle']",Trevose,PA,,From $75,hourly,75,,,,Indeed.com
Data Engineer,Invitae,"['SQL', 'Scala', 'Java', 'Python', 'Snowflake', 'Kafka', 'CI/CD', 'Kubernetes']",San Francisco,CA,Remote,"$138,400 - $173,000",yearly,"138,400.00","173,000.00","155,700.00",,Indeed.com
Data Engineer,Blueprint Technologies,"['integrity', 'Engineering', 'SQL', 'ETL', 'AWS', 'Snowflake', 'problem-solving', 'troubleshooting']",Bellevue,WA,Remote,"$127,000 - $211,600",yearly,"127,000.00","211,600.00","169,300.00",,Indeed.com
Data Engineer,"E-Logic, Inc.","['ETL', 'SQL', 'Python', 'JavaScript', 'Excel']",Washington,DC,Remote,$75 - $81,hourly,75,81,78,,Indeed.com
Data Engineer,Machinify,"['AI', 'ML', 'NLP', 'SQL']",California,,Remote,"$150,000 - $193,000",yearly,"150,000.00","193,000.00","171,500.00",,Indeed.com
Data Engineer,Apolis,"['AWS', 'SQL', 'Cloud', 'Python', 'Informatica', 'Pyspark']",,,Remote,Up to $85,hourly,,85,,,Indeed.com
Data Engineer,Aroma360,"['IT', 'SQL', 'ETL', 'Python', 'JavaScript', 'Jira', 'Excel', 'Cloud', 'Access']",Miami,FL,,"$90,000 - $100,000",yearly,"90,000.00","100,000.00","95,000.00",,Indeed.com
Data Engineer,Intuceo,"['IT', 'Azure', 'ADLS', 'Hive', 'Spark', 'Kafka', 'ETL', 'SQL', 'Engineering']",,,Remote,"Up to $180,000",yearly,,"180,000.00",,,Indeed.com
Data Engineer,Demandbase,"['Airflow', 'Spark', 'Kafka', 'CI/CD', 'AWS']",San Francisco,CA,Remote,"$146,000 - $259,000",yearly,"146,000.00","259,000.00","202,500.00",,Indeed.com
Data Engineer,Glue,"['Glue', 'ETL', 'SQL', 'Snowflake', 'Airflow', 'AWS', 'Docker', 'Kafka', 'CI/CD', 'problem-solving']",Seattle,WA,Remote,"$165,000 - $200,000",yearly,"165,000.00","200,000.00","182,500.00",,Indeed.com
Data Engineer,Amplify Consulting Partners,"['Alteryx', 'SQL', 'Snowflake', 'Azure', 'Tableau']",,,Hybrid,"$120,000 - $180,000",yearly,"120,000.00","180,000.00","150,000.00",,Indeed.com
Data Engineer,Glow Networks,"['Engineering', 'Spark', 'Python', 'SQL', 'Cloud', 'Snowflake', 'Hadoop', 'Hive', 'Airflow', 'AWS', 'Glue', 'Docker', 'Kubernetes', 'CI/CD', 'Scala', 'Java', 'problem-solving', 'Kafka']",Dallas,TX,,$73 ,hourly,73,,,,Indeed.com
Data Engineer,Alliant Credit Union,"['Azure', 'IT', 'Engineering', 'troubleshooting', 'SQL', 'ETL', 'Tableau', 'CI/CD', 'Scrum', 'problem-solving']",Chicago,IL,Hybrid,"$90,000 - $115,000",yearly,"90,000.00","115,000.00","102,500.00",,Indeed.com
Data Engineer,Asics Digital,"['Python', 'CI/CD', 'AWS', 'SQL', 'Cloud', 'Snowflake', 'JavaScript', 'Jira']",,,Remote,$75 - $90,hourly,75,90,82.5,,Indeed.com
Data Engineer,Sony Music Entertainment US,"['Research', 'Python']",New York,NY,,"$130,000 - $175,000",yearly,"130,000.00","175,000.00","152,500.00",,Indeed.com
Data Engineer,Narvee Tech,"['Java', 'Python', 'Spark', 'Kafka', 'Hadoop', 'SQL']",,,Remote,$40 - $50,hourly,40,50,45,,Indeed.com
Data Engineer,Ascend.io,"['Research', 'Engineering', 'Athena', 'GCP', 'Python', 'Ruby']",,,Remote,"$88,500 - $150,000",yearly,"88,500.00","150,000.00","119,250.00",,Indeed.com
Data Engineer,vagus,"['ETL', 't-SQL', 'Tableau', 'Engineering', 'SQL', 'Alteryx', 'Microsoft', 'Excel']",Southlake,TX,,"From $80,000",yearly,"80,000.00",,,,Indeed.com
Data Engineer,DiamondPick,"['Python', 'Scala', 'Spark', 'Snowflake', 'SQL', 'Informatica']",New York,NY,,"Up to $110,000",yearly,,"110,000.00",,,Indeed.com
Data Engineer,Cincinnati Children's Hospital,"['ETL', 'Engineering', 'SQL', 'IT', 'statistics']",Cincinnati,OH,,$55.74 - $72.68,hourly,55.74,72.68,64.21,,Indeed.com
Data Engineer,Tensure Consulting,"['Cloud', 'AI', 'troubleshooting', 'Python', 'SQL', 'NoSQL']",Cincinnati,OH,Remote,"$130,000 - $148,825",yearly,"130,000.00","148,825.00","139,412.50",,Indeed.com
Data Engineer,Zignal Labs,"['Scala', 'Java', 'Spark', 'NLP', 'Python', 'Kafka', 'MongoDB', 'AWS', 'Engineering', 'ETL']",,,Remote,"$170,000 - $190,000",yearly,"170,000.00","190,000.00","180,000.00",,Indeed.com
Data Engineer,"Infinity Consulting Solutions, Inc.","['Oracle', 'SQL', 'Engineering', 'ETL', 'Python', 'MongoDB', 'Airflow', 'Kubernetes']",Houston,TX,,$80 - $90,hourly,80,90,85,,Indeed.com
Data Engineer,Mount Sinai,"['AI', 'Tensorflow', 'Python']",New York,NY,,"$90,000 - $135,285",yearly,"90,000.00","135,285.00","112,642.50",,Indeed.com
Data Engineer,Talent Systems,"['Engineering', 'ETL', 'SQL', 'Python', 'Airflow', 'AWS', 'Glue', 'GCP', 'problem-solving']",Los Angeles,CA,Remote,"$140,000 - $150,000",yearly,"140,000.00","150,000.00","145,000.00",,Indeed.com
Data Engineer,BlocPower,"['SQL', 'AWS', 'MongoDB', 'ETL', 'Glue', 'Informatica', 'Spark', 'Kafka', 'Sagemaker', 'Docker', 'Kubernetes']",,,Remote,"$120,000 - $130,000",yearly,"120,000.00","130,000.00","125,000.00",,Indeed.com
Data Engineer,National Grid,"['Kafka', 'Azure', 'Kubernetes', 'CI/CD', 'troubleshooting', 'SQL', 'Snowflake']",Waltham,MA,Remote,"$112,000 - $158,000",yearly,"112,000.00","158,000.00","135,000.00",,Indeed.com
Data Engineer,Bradley Corporation,"['ETL', 'problem-solving', 'integrity', 'SQL', 'Azure', 'Spark']",Menomonee Falls,WI,,"$95,000 - $120,000",yearly,"95,000.00","120,000.00","107,500.00",,Indeed.com
Data Engineer,Cardinal Health,"['IT', 'SAP', 'Tableau', 'Alteryx', 'Teradata']",,United States,Remote,"$97,700 - $139,600",yearly,"97,700.00","139,600.00","118,650.00",,Indeed.com
Data Engineer,Synchrony Systems,"['Python', 'SQL', 'Cloud', 'Engineering']",Quincy,MA,,"From $100,000",yearly,"100,000.00",,,,Indeed.com
Data Engineer,Tickets.com,"['Engineering', 'Python', 'SQL', 'Spark', 'Cloud', 'Oracle', 'CI/CD', 'Teradata', 'GCP', 'AWS', 'Snowflake', 'ETL', 'Airflow', 'Docker', 'Kubernetes', 'Informatica']",New York,NY,Hybrid,"$150,000 - $180,000",yearly,"150,000.00","180,000.00","165,000.00",,Indeed.com
Data Engineer,Logic20/20 Inc.,"['JavaScript', 'ETL', 'Python', 'Hadoop', 'Spark', 'MongoDB', 'Airflow', 'Scrum', 'AWS']",,,Remote,"$130,000 - $162,500",yearly,"130,000.00","162,500.00","146,250.00",,Indeed.com
Data Engineer,Ryan Consulting Group,"['SQL', 'Jira', 'Analysis', 'troubleshooting', 'Perl', 'Java', 'Bitbucket']",,,Remote,"$70,000 - $80,000",yearly,"70,000.00","80,000.00","75,000.00",,Indeed.com
Data Engineer,Costco Wholesale,"['IT', 'Azure', 'SQL', 'ADLS', 'NoSQL', 'Informatica', 'Cloud', 'Spark', 'ETL', 'Kafka', 'Oracle', 'Microsoft', 'SAP', 'Engineering']",Seattle,WA,,"$100,000 - $135,000",yearly,"100,000.00","135,000.00","117,500.00",,Indeed.com
Data Engineer,O'Reilly Media,"['Python', 'troubleshooting', 'ETL', 'Cloud']",,,Remote,"$110,000 - $140,000",yearly,"110,000.00","140,000.00","125,000.00",,Indeed.com
Data Engineer,Liberty Mutual,"['Python', 'AWS', 'Cloud', 'Java', 'SQL', 'CI/CD', 'Glue', 'IT', 'integrity']",,,Remote,"$140,000 - $189,000",yearly,"140,000.00","189,000.00","164,500.00",,Indeed.com
Data Engineer,Amazon,Flink,San Diego,CA,Onsite,$72 - $80 an hour,hourly,72,80,76,,simplyhired.com
Data Engineer,Claritas,,Cincinnati,OH,Onsite,$70000 - $100000,yearly,70000,100000,85000,,simplyhired.com
Data Engineer,"Maas Energy Works, Inc",,Redding,CA,Onsite,$24 - $46 an hour,hourly,24,46,35,,simplyhired.com
Data Engineer,KPI Partners,AWS,,,Remote,$140000 - $160000,yearly,140000,160000,150000,,simplyhired.com
Data Engineer,Ghritachi Inc,,Dallas,TX,Onsite,$50 - $55 an hour,hourly,50,55,52.5,,simplyhired.com
Data Engineer,Fuge Technologies Inc,,West Hollywood,CA,Onsite,$60 - $65 an hour,hourly,60,65,62.5,,simplyhired.com
Data Engineer,RelMap Consulting,,Addison,TX,Hybrid,$70 - $80 an hour,hourly,70,80,75,,simplyhired.com
Data Engineer,Titan America,,Roanoke,VA,Onsite,$75000 - $85000,yearly,75000,85000,80000,,simplyhired.com
Data Engineer,Integration Developer Network LLC,Azure,,,Remote,$70 - $75 an hour,hourly,70,75,72.5,,simplyhired.com
Data Engineer,Peach IT Professionals,,Braham,MN,Onsite,$40 - $70 an hour,hourly,40,70,55,,simplyhired.com
Data Engineer,Infoway solutions LLC,,Santa Clara,CA,Onsite,Up to $68 an hour,hourly,,68,,,simplyhired.com
Data Engineer,Integration Developer Network LLC,,Houston,TX,Onsite,$65 - $70 an hour,hourly,65,70,67.5,,simplyhired.com
Data Engineer,Gridiron IT,,Washington,DC,Onsite,$65 - $75 an hour,hourly,65,75,70,,simplyhired.com
Data Engineer,The Oncology Institute of Hope and Innovation,,Cerritos,CA,Onsite,$119000 - $150000,yearly,119000,150000,134500,,simplyhired.com
Data Engineer,"Bluemont Technology & Research, Inc.",,Norfolk,VA,Onsite,$90000 - $130000,yearly,90000,130000,110000,,simplyhired.com
Data Engineer,Core Civic,,Brentwood,TN,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Beacon Hill Staffing Group,,Milwaukee,WI,Onsite,$64300 - $81500,yearly,64300,81500,72900,,simplyhired.com
Data Engineer,Chelan County Public Utility District,,Wenatchee,WA,Onsite,$70560 - $129600,yearly,70560,129600,100080,,simplyhired.com
Data Engineer,Vision Government Solutions,,East Coast,,Remote,$89600 - $113000,yearly,89600,113000,101300,,simplyhired.com
Data Engineer,Blueprint Strategic Advisory Partners,,Warrington,PA,Onsite,$80000 - $85000,yearly,80000,85000,82500,,simplyhired.com
Data Engineer,Bay & Bay Transportation,,Eagan,MN,Onsite,$100000 - $150000,yearly,100000,150000,125000,,simplyhired.com
Data Engineer,Zoll Medical Corporation,,Broomfield,CO,Onsite,$125000 - $140000,yearly,125000,140000,132500,,simplyhired.com
Data Engineer,West Shore Home,,,,Remote,$80000 - $120000,yearly,80000,120000,100000,,simplyhired.com
Data Engineer,Konnectingtree,,,,Remote,$45 - $50 an hour,hourly,45,50,47.5,,simplyhired.com
Data Engineer,Wheels Up,,,United States,Onsite,$100000 - $250000,yearly,100000,250000,175000,,simplyhired.com
Data Engineer,Fastechnowiz Solutions Inc,,Westlake,TX,Onsite,$57.63 - $65.00 an hour,hourly,57.63,65,61.32,,simplyhired.com
Data Engineer,Amplify Resources Group,,Orlando,FL,Onsite,$109305 - $140000,yearly,109305,140000,124652.5,,simplyhired.com
Data Engineer,Hertz,PySpark,Estero,FL,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,IGS Solutions LLC,,Los Angeles,CA,Onsite,$68000 - $78000,yearly,68000,78000,73000,,simplyhired.com
Data Engineer,Sound,,Tukwila,WA,Onsite,$60800- $77000,yearly,60800,77000,68900,,simplyhired.com
Data Engineer,BlueCross BlueShield of Tennessee,,Chattanooga,TN,Onsite,$81300 - $103000,yearly,81300,103000,92150,,simplyhired.com
Data Engineer,Genuent,,,,Remote,"$130,000 ",yearly,130000,,,,simplyhired.com
Data Engineer,Thomas-Matthew Associates,,,,Remote,$115000 - $130000,yearly,115000,130000,122500,,simplyhired.com
Data Engineer,Python,Scala,Philadelphia,PA,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Hertz,,Estero,FL,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Jobot,,Thousand Oaks,CA,Onsite,$130000 - $180000,yearly,130000,180000,155000,,simplyhired.com
Data Engineer,Alltech Inc,,Nicholasville,KY,Onsite,$98600 - $12500,yearly,98600,12500,55550,,simplyhired.com
Data Engineer,Logic20/20 Inc.,PySpark,,,Remote,$130000 - $162500,yearly,130000,162500,146250,,simplyhired.com
Data Engineer,Delaware North,,Buffalo,NY,Onsite,$70700 - $93700,yearly,70700,93700,82200,,simplyhired.com
Data Engineer,Insperity,,Kingwood,TX,Onsite,$78800 - $89100,yearly,78800,89100,83950,,simplyhired.com
Data Engineer,Comcast,"Microsoft, AWS Environment",Philadelphia,PA,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Mericaninc,,Atlanta,GA,Onsite,$60 - $65 an hour,hourly,60,65,62.5,,simplyhired.com
Data Engineer,infinity quest,,Seattle,WA,Onsite,$65 an hour,hourly,65,,,,simplyhired.com
Data Engineer,Talent Groups,,,,Remote,$140000 - $150000,yearly,140000,150000,145000,,simplyhired.com
Data Engineer,Idaho Central Credit Union,,Chubbuck,ID,Onsite,$78300 - $99100,yearly,78300,99100,88700,,simplyhired.com
Data Engineer,United Therapeutics,Cloud Solutions Development,Research Triangle Park,NC,Onsite,$97500 - $12300,yearly,97500,12300,54900,,simplyhired.com
Data Engineer,DISH,,Englewood,CO,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Eaze,,,,Remote,$140000 - $220000,yearly,140000,220000,180000,,simplyhired.com
Data Engineer,"Nutrisystem, Inc.",,Fort Washington,PA,Onsite,$117000 - $148000,yearly,117000,148000,132500,,simplyhired.com
Data Engineer,"The Travelers Companies, Inc.","AWS, Cloud, Python, Snowflake",Hartford,CT,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,"The Travelers Companies, Inc.","AWS, Python, Snowflake, SQL",Hartford,CT,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,"Link Technologies, Inc.",,Las Vegas,NV,Onsite,$64134 - $178786,yearly,64134,178786,121460,,simplyhired.com
Data Engineer,Ensemble Health Partners,,,,Remote,$85600 - $10800,yearly,85600,10800,48200,,simplyhired.com
Data Engineer,Vision Government Solutions,,,,Remote,$89600 - $11300,yearly,89600,11300,50450,,simplyhired.com
Data Engineer,Onebridge,,Indianapolis,IN,Onsite,$106000 - $134000,yearly,106000,134000,120000,,simplyhired.com
Data Engineer,Medline Industries Inc,,Chicago,IL,Hybrid,$89600 - $11300,yearly,89600,11300,50450,,simplyhired.com
Data Engineer,Jobot,ML,New York,NY,Onsite,$140000 - $185000,yearly,140000,185000,162500,,simplyhired.com
Data Engineer,Wintrust Financial,,Rosemont,IL,Onsite,$100000 - $127000,yearly,100000,127000,113500,,simplyhired.com
Data Engineer,Sthavirsoft Inc,AWS,Trenton,NJ,Onsite,$50 - $65 an hour,hourly,50,65,57.5,,simplyhired.com
Data Engineer,Infoorigin Inc,,,,Remote,From $60 an hour,hourly,60,,,,simplyhired.com
Data Engineer,Oxfaa Pvt.Ltd,AWS,Trenton,NJ,Onsite,$75 - $80 an hour,hourly,75,80,77.5,,simplyhired.com
Data Engineer,Braintrust,,San Francisco,CA,Onsite,$110 - $127 an hour,hourly,110,127,118.5,,simplyhired.com
Data Engineer,ERPMark Inc,Scala,Bentonville,AR,Onsite,$60 - $65 an hour,hourly,60,65,62.5,,simplyhired.com
Data Engineer,Delaware North,,Buffalo,NY,Onsite,$91700 - $123900,yearly,91700,123900,107800,,simplyhired.com
Data Engineer,"ESRI, Inc.",,Redlands,CA,Onsite,$72800 - $124800,yearly,72800,124800,98800,,simplyhired.com
Data Engineer,Unleashed Brands,,Bedford,TX,Onsite,$98500 - $12500,yearly,98500,12500,55500,,simplyhired.com
Data Engineer,Motion Recruitment,"Python, Flink",Irvine,CA,Onsite,$150000 - $220000,yearly,150000,220000,185000,,simplyhired.com
Data Engineer,Stellar Inc.,,Plano,TX,Onsite,$75 an hour,hourly,75,,,,simplyhired.com
Data Engineer,General Electric Credit Union,,Cincinnati,OH,Onsite,$85200 - $10800,yearly,85200,10800,48000,,simplyhired.com
Data Engineer,Jobot,,Los Angeles,CA,Hybrid,$120000 - $150000,yearly,120000,150000,135000,,simplyhired.com
Data Engineer,Hayward Industries,,Charlotte,NC,Onsite,$114000 - $145000,yearly,114000,145000,129500,,simplyhired.com
Data Engineer,Comcast,,Englewood,CO,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Integration Developer Network LLC,"PL, SQL",Houston,TX,Onsite,$65 - $75 an hour,hourly,65,75,70,,simplyhired.com
Data Engineer,"BizTek People, Inc.",,Beaverton,OR,Onsite,$80 - $86 an hour,hourly,80,86,83,,simplyhired.com
Data Engineer,Futuretech Consultants LLC,,Newton,MS,Onsite,$40 - $45 an hour,hourly,40,45,42.5,,simplyhired.com
Data Engineer,Futuretech Consultants LLC,Snowflake,Newton,MS,Onsite,$40 - $45 an hour,hourly,40,45,42.5,,simplyhired.com
Data Engineer,Pura,,Pleasant Grove,UT,Onsite,$110000 - $139000,yearly,110000,139000,124500,,simplyhired.com
Data Engineer,Conglomerate IT,Azure,Washington,DC,Onsite,From $50 an hour,hourly,50,,,,simplyhired.com
Data Engineer,Publicis Sapient,,Houston,TX,Onsite,$75000 - $146000,yearly,75000,146000,110500,,simplyhired.com
Data Engineer,Vision Government Solutions,,,,Remote,$89600 - $11300,yearly,89600,11300,50450,,simplyhired.com
Data Engineer,Digital Federal Credit Union,,Marlborough,MA,Hybrid,$145000 - $165000,yearly,145000,165000,155000,,simplyhired.com
Data Engineer,Enhance IT,Big data,Atlanta,GA,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,Stand Up Wireless,AWS,,,Remote,$95000 - $115000,yearly,95000,115000,105000,,simplyhired.com
Data Engineer,Fusion Medical Staffing,,Omaha,NE,Onsite,$135000 - $145000,yearly,135000,145000,140000,,simplyhired.com
Data Engineer,Teacher Retirement System of Texas,,Austin,TX,Onsite,,yearly,,,,,simplyhired.com
Data Engineer,"The Travelers Companies, Inc.","Cloud, AWS, Python, Snowflake, SQL",Hartford,CT,Onsite,,yearly,,,,,simplyhired.com
